district,reg_year,reg_month,count_lag_month,count_lag_year,count,male_15_24yr_2011,total_population_2011,sex_ratio_2011,total_non_worker,gdp_2011_12,class
Moradabad,2016,12,641,736,736,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,1,736,680,986,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,2,986,769,775,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,3,775,738,899,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,4,899,720,996,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,5,996,864,1011,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,6,1011,1058,866,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,7,866,1135,992,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,8,992,1027,951,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,9,951,1186,1114,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,10,1114,954,1095,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,11,1095,641,822,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2017,12,822,736,686,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,1,686,986,822,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,2,822,775,814,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,3,814,899,834,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,4,834,996,839,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,5,839,1011,1146,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,6,1146,866,1183,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,7,1183,992,1262,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,8,1262,951,1079,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,9,1079,1114,947,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,10,947,1095,1250,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,11,1250,822,958,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Moradabad,2018,12,958,686,930,559322.0,4532090.0,873.0,3354195.0,10396.03,2
Muzaffar Nagar,2016,1,679,679,679,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,2,679,661,661,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,3,661,840,840,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,4,840,674,674,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,5,674,824,824,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,6,824,754,754,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,7,754,811,811,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,8,811,923,923,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,9,923,806,806,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,10,806,688,688,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,11,688,540,540,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2016,12,540,592,592,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,1,592,679,854,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,2,854,661,536,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,3,536,840,810,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,4,810,674,709,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,5,709,824,887,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,6,887,754,694,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,7,694,811,755,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,8,755,923,953,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,9,953,806,921,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,10,921,688,841,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,11,841,540,769,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2017,12,769,592,710,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,1,710,854,871,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,2,871,536,855,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,3,855,810,895,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,4,895,709,830,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,5,830,887,1173,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,6,1173,694,1008,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,7,1008,755,1022,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,8,1022,953,979,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,9,979,921,1178,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,10,1178,841,1109,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,11,1109,769,863,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Muzaffar Nagar,2018,12,863,710,769,504677.0,4206521.0,871.0,2851868.0,10982.67,5
Pilibhit,2016,1,350,350,350,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,2,350,378,378,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,3,378,394,394,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,4,394,331,331,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,5,331,359,359,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,6,359,436,436,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,7,436,504,504,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,8,504,422,422,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,9,422,364,364,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,10,364,322,322,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,11,322,247,247,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2016,12,247,285,285,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,1,285,350,435,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,2,435,378,263,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,3,263,394,368,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,4,368,331,407,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,5,407,359,480,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,6,480,436,491,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,7,491,504,641,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,8,641,422,534,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,9,534,364,579,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,10,579,322,562,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,11,562,247,473,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2017,12,473,285,470,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,1,470,435,567,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,2,567,263,488,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,3,488,368,576,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,4,576,407,507,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,5,507,480,629,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,6,629,491,566,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,7,566,641,523,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,8,523,534,577,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,9,577,579,500,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,10,500,562,449,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,11,449,473,449,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pilibhit,2018,12,449,470,430,238642.0,2029111.0,871.0,1412402.0,4424.77,10
Pratapgarh,2016,1,423,423,423,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,2,423,376,376,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,3,376,474,474,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,4,474,442,442,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,5,442,494,494,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,6,494,530,530,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,7,530,458,458,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,8,458,464,464,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,9,464,475,475,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,10,475,479,479,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,11,479,340,340,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2016,12,340,482,482,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,1,482,423,371,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,2,371,376,247,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,3,247,474,479,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,4,479,442,432,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,5,432,494,412,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,6,412,530,449,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,7,449,458,508,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,8,508,464,652,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,9,652,475,562,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,10,562,479,612,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,11,612,340,553,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2017,12,553,482,455,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,1,455,371,456,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,2,456,247,593,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,3,593,479,520,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,4,520,432,526,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,5,526,412,740,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,6,740,449,677,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,7,677,508,819,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,8,819,652,929,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,9,929,562,659,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,10,659,612,658,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,11,658,553,584,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Pratapgarh,2018,12,584,455,606,327270.0,3241309.0,1015.0,2142540.0,3774.04,0
Prayagraj,2016,1,969,969,969,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,2,969,964,964,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,3,964,1007,1007,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,4,1007,1042,1042,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,5,1042,1355,1355,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,6,1355,1250,1250,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,7,1250,1202,1202,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,8,1202,1254,1254,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,9,1254,1256,1256,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,10,1256,1164,1164,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,11,1164,879,879,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2016,12,879,1033,1033,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,1,1033,969,1212,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,2,1212,964,815,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,3,815,1007,1127,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,4,1127,1042,1207,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,5,1207,1355,1340,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,6,1340,1250,1265,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,7,1265,1202,1415,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,8,1415,1254,1607,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,9,1607,1256,1581,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,10,1581,1164,1955,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,11,1955,879,1663,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2017,12,1663,1033,1368,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,1,1368,1212,1457,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,2,1457,815,1646,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,3,1646,1127,1534,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,4,1534,1207,1686,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,5,1686,1340,2362,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,6,2362,1265,2244,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,7,2244,1415,2519,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,8,2519,1607,2496,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,9,2496,1581,2380,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,10,2380,1955,2387,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,11,2387,1663,2083,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Prayagraj,2018,12,2083,1368,2225,720479.0,5912586.0,875.0,3842484.0,12755.14,7
Rae Bareli,2016,1,326,326,326,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,2,326,346,346,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,3,346,504,504,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,4,504,439,439,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,5,439,490,490,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,6,490,457,457,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,7,457,477,477,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,8,477,385,385,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,9,385,406,406,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,10,406,379,379,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,11,379,405,405,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2016,12,405,469,469,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,1,469,326,569,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,2,569,346,369,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,3,369,504,349,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,4,349,439,388,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,5,388,490,508,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,6,508,457,537,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,7,537,477,502,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,8,502,385,505,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,9,505,406,556,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,10,556,379,717,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,11,717,405,593,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2017,12,593,469,514,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,1,514,569,500,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,2,500,369,498,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,3,498,349,480,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,4,480,388,582,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,5,582,508,707,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,6,707,537,919,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,7,919,502,1042,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,8,1042,505,1052,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,9,1052,556,888,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,10,888,717,823,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,11,823,593,706,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rae Bareli,2018,12,706,514,851,368675.0,3409507.0,955.0,2200849.0,3595.04,0
Rampur,2016,1,449,449,449,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,2,449,394,394,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,3,394,569,569,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,4,569,434,434,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,5,434,485,485,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,6,485,560,560,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,7,560,583,583,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,8,583,622,622,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,9,622,618,618,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,10,618,527,527,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,11,527,380,380,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2016,12,380,378,378,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,1,378,449,708,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,2,708,394,283,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,3,283,569,587,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,4,587,434,642,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,5,642,485,717,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,6,717,560,553,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,7,553,583,762,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,8,762,622,725,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,9,725,618,684,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,10,684,527,805,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,11,805,380,798,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2017,12,798,378,671,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,1,671,708,682,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,2,682,283,691,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,3,691,587,681,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,4,681,642,570,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,5,570,717,828,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,6,828,553,793,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,7,793,762,851,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,8,851,725,687,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,9,687,684,720,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,10,720,805,758,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,11,758,798,703,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Rampur,2018,12,703,671,799,277771.0,2367675.0,876.0,1598558.0,4512.6,3
Saharanpur,2016,1,572,572,572,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,2,572,485,485,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,3,485,685,685,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,4,685,465,465,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,5,465,510,510,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,6,510,638,638,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,7,638,754,754,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,8,754,713,713,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,9,713,660,660,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,10,660,613,613,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,11,613,510,510,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2016,12,510,605,605,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,1,605,572,809,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,2,809,485,584,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,3,584,685,668,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,4,668,465,588,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,5,588,510,736,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,6,736,638,660,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,7,660,754,705,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,8,705,713,824,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,9,824,660,955,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,10,955,613,813,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,11,813,510,714,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2017,12,714,605,1048,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,1,1048,809,726,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,2,726,584,750,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,3,750,668,785,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,4,785,588,592,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,5,592,736,885,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,6,885,660,1031,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,7,1031,705,1126,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,8,1126,824,1080,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,9,1080,955,1041,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,10,1041,813,1424,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,11,1424,714,864,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Saharanpur,2018,12,864,1048,1206,422470.0,3380201.0,864.0,2429038.0,8893.05,8
Sambhal,2016,1,326,326,326,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,2,326,423,423,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,3,423,344,344,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,4,344,287,287,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,5,287,377,377,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,6,377,357,357,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,7,357,350,350,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,8,350,516,516,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,9,516,414,414,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,10,414,465,465,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,11,465,335,335,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2016,12,335,386,386,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,1,386,326,508,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
Sambhal,2017,2,508,423,308,327480.67142857146,2865435.5142857144,894.6571428571428,1887290.5070422539,5872.037361111111,9
